symbol,open_time,balance,equity,drawdown
XRPUSDT,2025-12-02T18:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T18:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T18:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T19:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T19:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T19:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T19:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T20:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T20:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T20:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T20:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T21:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T21:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T21:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T21:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T22:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T22:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T22:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T22:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T23:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T23:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T23:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T23:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T00:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T00:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T00:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T00:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T01:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T01:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T01:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T01:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T02:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T02:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T02:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T02:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T03:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T03:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T03:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T03:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T04:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T04:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T04:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T04:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T05:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T05:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T05:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T05:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T06:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T06:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T06:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T06:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T07:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-03T07:15:00+00:00,4599.29874144,4594.2068464,-800.8194869
XRPUSDT,2025-12-03T07:30:00+00:00,4599.29874144,4607.26559977,-787.76073352
XRPUSDT,2025-12-03T07:45:00+00:00,4599.29874144,4589.85392861,-805.17240469
XRPUSDT,2025-12-03T08:00:00+00:00,4599.29874144,4594.49704092,-800.52929238
XRPUSDT,2025-12-03T08:15:00+00:00,4599.29874144,4581.72848206,-813.29785123
XRPUSDT,2025-12-03T08:30:00+00:00,4599.29874144,4592.46567928,-802.56065401
XRPUSDT,2025-12-03T08:45:00+00:00,4599.29874144,4579.40692591,-815.61940738
XRPUSDT,2025-12-03T09:00:00+00:00,4599.29874144,4582.59906562,-812.42726767
XRPUSDT,2025-12-03T09:15:00+00:00,4599.29874144,4568.37953417,-826.64679912
XRPUSDT,2025-12-03T09:30:00+00:00,4599.29874144,4557.64233696,-837.38399634
XRPUSDT,2025-12-03T09:45:00+00:00,4599.29874144,4567.2187561,-827.8075772
XRPUSDT,2025-12-03T10:00:00+00:00,4599.29874144,4559.67369859,-835.3526347
XRPUSDT,2025-12-03T10:15:00+00:00,4599.29874144,4579.69712043,-815.32921286
XRPUSDT,2025-12-03T10:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T10:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T11:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T11:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T11:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T11:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T12:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T12:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T12:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T12:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T13:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T13:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T13:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T13:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T14:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T14:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T14:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T14:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T15:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T15:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T15:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T15:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T16:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T16:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T16:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T16:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T17:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T17:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T17:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T17:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T18:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T18:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T18:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T18:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T19:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T19:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T19:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T19:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T20:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T20:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T20:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T20:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T21:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T21:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T21:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T21:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T22:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T22:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T22:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T22:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T23:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T23:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T23:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-03T23:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T00:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T00:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T00:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T00:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T01:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T01:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T01:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T01:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T02:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T02:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T02:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T02:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T03:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T03:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T03:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T03:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T04:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T04:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T04:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T04:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T05:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T05:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T05:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T05:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T06:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T06:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T06:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T06:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T07:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T07:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T07:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T07:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T08:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T08:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T08:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T08:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T09:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T09:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T09:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T09:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T10:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T10:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T10:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T10:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T11:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T11:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T11:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T11:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T12:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T12:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T12:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T12:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T13:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T13:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T13:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T13:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T14:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T14:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T14:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T14:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T15:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T15:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T15:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T15:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T16:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T16:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T16:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T16:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T17:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T17:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T17:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T17:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T18:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T18:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T18:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T18:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T19:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T19:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T19:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T19:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T20:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T20:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T20:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T20:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T21:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T21:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T21:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T21:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T22:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T22:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T22:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T22:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T23:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T23:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T23:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-04T23:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T00:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T00:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T00:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T00:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T01:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T01:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T01:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T01:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T02:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T02:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T02:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T02:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T03:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T03:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T03:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T03:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T04:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T04:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T04:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T04:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T05:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T05:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T05:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T05:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T06:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T06:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T06:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T06:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T07:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T07:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T07:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T07:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T08:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T08:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T08:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T08:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T09:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T09:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T09:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T09:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T10:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T10:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T10:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T10:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T11:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T11:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T11:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T11:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T12:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T12:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T12:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T12:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T13:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T13:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T13:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T13:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T14:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T14:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T14:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T14:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T15:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T15:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T15:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T15:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T16:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T16:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T16:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T16:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T17:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T17:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T17:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T17:45:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T18:00:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T18:15:00+00:00,4545.06823622,4545.06823622,-849.95809707
XRPUSDT,2025-12-05T18:30:00+00:00,4545.06823622,4545.06823622,-849.95809707
